"Transaction Hash","Timestamp","From","To","Transaction Type","Asset Contract Address","Asset Symbol / Name","Token ID","Amount","Gas Fee (ETH)"
"0x2d32737f4a90cd01a62a016a076867d161d19653c9a63d1e4db4280bd6a6bfaf","2024-03-19T12:30:23Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.005735326173206454"
"0x7b138775cdbaeadd622f8b7302fc1c69750441de5638b606c557e072e45aab1f","2024-03-19T12:39:47Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001683540197611151"
"0xb91afe3da0fd419951722868e4ad906f79d8da494900e2e496fac699e2fb0e97","2024-03-19T12:48:23Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001589414496220201"
"0xb9fef96ed0ba835514dfc85e51a9a3c09720cf6934ec443148c9ee5be4226fc3","2024-03-19T13:44:11Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001831379197904952"
"0x566d9dd93f6955a8a534f60b806c11f338795c878f7b38656bcfa9914f5b83b7","2024-03-19T13:44:23Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.004287614308975232"
"0xe678b9ed93e821876bde113ebaaf2fc76f69974de65295a6ffb4dbf453e61a33","2024-03-19T13:44:35Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.005252411578062408"
"0xd8bc169a02505b2eceb8297458358e835efc5cde0777cd2adac4cce73ec46056","2024-03-19T13:46:35Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.005460503283062604"
"0x83eb7f14dc5d127e5550e3d847aac3959aa22d38e17884116395eb6f516e4aa1","2024-03-19T13:59:23Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.004154082902216856"
"0x5f8baf7ac7925ca5cc20c6752946f74f38a370133b33dd0513f06fafd1efcc7c","2024-03-19T13:59:47Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.005454094667671737"
"0x7c7ba53e08dc564a16eb00f1c65df6e56d1e39b3b5536600f9ad627907c61d4a","2024-03-19T14:05:47Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001464827496894749"
"0xc5e8fdac146890e4ee744b823eec6fcf1aeaea9a7c01a721badd4379655a4164","2024-03-19T14:10:11Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001762477543558641"
"0xd115b0e2c7075a759addad74777ffa9088f867241165e43d10b5cec3738675a7","2024-03-19T15:06:11Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.004180190759813783"
"0x4c4859e65dd01d144458d4d6a301d2f3befafa8518513d879e104a92a22578c0","2024-03-19T15:06:23Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.005465845068165664"
"0x4c8ecf7db944a2cff8a49825570130839bd3d7a0290b4302bc9b1f9be1e29c40","2024-03-19T15:32:23Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.002534899642252446"
"0x845884c12c36ac6565adcf47a5526377759212a9980bdcfc8d554c4f2b8909c6","2024-03-19T15:43:47Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.004514235613889624"
"0x92169b3ab788381e6942ee9c954f951082f7b2017c70bf1a4ffa55199b1a5587","2024-03-19T15:45:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.005208993581909313"
"0xbaf4e28c7934c969d64e907d889932f707fa764bf095002d6306ff91a03d7b13","2024-03-19T16:03:11Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001738723129481226"
"0x9bdac86fa89a721552bfc7864263bbd3034afe7485e825aa428ee07ec58cb922","2024-03-19T16:09:47Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.005273464613385241"
"0x13b13c898c6230a14bfb8cba31c82e097b38cea09465a0eb647a74941b26b9dd","2024-03-19T16:10:47Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.005258302792402144"
"0x31e8f37be216c8e8642b0b9bbcfb60a3d38208c932bd1cbab651e628917961ff","2024-03-19T16:12:11Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00563080903422377"
"0x2b28c41f8bf184d00f054d9b2b8c86e66a3dc1edacbc54773290b17dbe555811","2024-03-19T16:14:11Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.005918177829360952"
"0x368f6f74684273fe9bc16fa6ec4a0e746e86a18cc3c75903b984f1a874be3eb2","2024-03-19T16:36:11Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.0047932320212916"
"0x9a0963044e0ee0e5d7de53ceab5550b2da53ae0da7b4a2c67d72c59372480b10","2024-03-19T16:36:23Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.004957214413257304"
"0x19c39e4d1d35142bde58d0f3f40e4c587ad8915b75fc0525f6533ca26934647b","2024-03-19T16:36:23Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001772615980711436"
"0xe6cb81043b1b49af3930fe80b6cc01941ff592d983af250b0ce312cfd40e848a","2024-03-19T16:39:47Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.003789285397151436"
"0x1ad9c31af03f261a2d190f895274477edd86ca21dd87f07493248e6f42cbf01c","2024-03-19T16:40:11Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.004958166348471728"
"0x485f808eb97081215bbdaabbd2a2f86a30c472170ab5a82e742dd16e9f8e73fe","2024-03-19T16:40:47Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.004664789256284602"
"0x6265804bffc6df9d7ba5b88c1139b48c6fa79d2361440e674884ebf6c31bb0bc","2024-03-19T16:46:23Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001621598568478363"
"0x9221fa57c0cda13f5205f4b946d3d9bd63e6b80b728bff797e1af5271146ac08","2024-03-19T16:50:47Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.003922988953730145"
"0xc6b3fcd843a8306577f613dc8f4163fc18b0e0bdf3a9bc167294f4e70800d2dc","2024-03-19T16:50:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.004435459761156746"
"0x6776db664b81610ac6047aaa37ab749d8aa421dc00858cc3bf47f90761295b4a","2024-03-19T17:03:47Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00160912385401655"
"0x925f5430195e18d24c06179e67fbfd3841d716076448e1e87d24e7c205ebad98","2024-03-19T17:03:47Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001737834000041377"
"0x9b6af7a60f6b36d306158a2d3cc4753eb562aac760581408fcd6f092b53c7b0e","2024-03-19T17:03:47Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001413804000033662"
"0x5a29a9ece9ea8351e6e094355895ffe2a7418ac82670204a2962fe2032f2592a","2024-03-19T17:10:47Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.004263017016487547"
"0x96f91ca9a28ee680b0c3ff75efe434d42f3125fa09f64d8932b2f224fa9d2230","2024-03-19T17:10:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001619520092998447"
"0xfe5d4ce66d0b8de8330e9d59cf965a041dfee94ccb0181070fc37b5990e320c4","2024-03-19T17:11:11Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.004767170220050425"
"0x7189d96747657191856cd3368c1b980bae8558cb9b677d135bd355070a0405df","2024-03-19T17:25:11Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00143360316555225"
"0x8044393d969306aff9784bb8dfee38b9a9edc5a854e379052af871379732c661","2024-03-19T17:37:11Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.006002556370154051"
"0x4e04ea358623510f7fd2b16ff193326546b6bf2aa2110d296cfb5f380e9e72ad","2024-03-19T17:51:47Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.003856975898976708"
"0xe4d23abdac0cdb7d163ed9f9ab05080f1e8304a0141373c5e0557a0d08f23f71","2024-03-19T17:59:11Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.004953920354957277"
"0x0e76817fadf702bd6971bfa9ce6a53379c06eb46ded5048489ff24a1769fe647","2024-03-19T18:03:47Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xfb50526f49894b78541b776f5aaefe43e3bd8590","ETH_TRANSFER","","","","0.0","0.001285746"
"0x524725cbcf7f7d0a8927cf883e2efa0c0e6b08eca825ba7e8e92ffdab26816c0","2024-03-19T18:11:11Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001913547"
"0xfc3fff3a4cda01aa787d6424d04f7452862c3b2645f5e39a426c0c00a34492bd","2024-03-19T18:14:35Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.002538707442280992"
"0x4699593e616177a4b114e7b064e5e2c64bb752d2007c1b4384238e87c7e7f40c","2024-03-19T18:33:23Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001526455158898916"
"0x601711587ceb5fa39da3c9ffaf09c6092166291f8942d582413c4a768b64b594","2024-03-19T18:33:47Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001501525755397129"
"0x97fcb21d2b21d9d914bebdcdece3db56f5d0d7ff62f18614eb21425c469d76af","2024-03-19T18:33:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.001565166791066195"
"0x2254b750595944dab41b82e797b5160d8b2e23460684c0a8a748b3ac1a2588f4","2024-03-19T18:37:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.004438698743911536"
"0x16b166fe1b8500582c75c4ce19394f3d95d1c5266782e1fe8899a7817a5db38b","2024-03-19T18:38:23Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.0012827591792818"
"0x4b893cc6aa4578a461057420fc6e8b06df63af520466702c9143f3a632691f77","2024-03-19T18:41:11Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.00369038960212734"
"0xb32badfdae1cf838b36d7d85ea14e1f90ab9ee75085860535d7640d8f7986d46","2024-03-19T18:46:35Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.004497900247551592"
"0x8e4551658cfde76e0dcee009a1fe839e9ce12687b733b8442e50febed32cbe9c","2024-03-19T18:46:59Z","0xfb50526f49894b78541b776f5aaefe43e3bd8590","0xba7b93334069936275f6aafb4ae5e10306deb55f","ETH_TRANSFER","","","","0.0","0.004207417359689611"
